id,date,title,duration_ms,description
04b4FEhuQm7kSb4mLak5jG,2023-03-30,Alison Roman (food writer & chef),7969071,"Alison Roman (Sweet Enough, Home Movies) is a chef and author. Alison joins the Armchair Expert to discuss her experiences working in commercial kitchens, how she got into creating her own content, and her approach for pastries. Alison and Dax talk about how people use food to express themselves, what’s in Dax’s spaghetti recipe, and why she didn’t finish college. Alison explains whether she’s an introvert or extrovert, what growing up near Los Angeles was like, and why she loves old-school restaurants.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
0Jsd6YNFAU8CMgkJbWWxs4,2023-03-31,Armchair Anonymous: Wild Card,2824986,"Dax and Monica talk to Armcherries! In today's episode, Armcherries tell us a crazy story. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
6Cb0LXZv2J0QHOPPZHnW3Z,2023-04-03,Barbie Ferreira,5779879,"Barbie Ferreira (Euphoria, The Afterparty, Nope) is an actor and model. Barbie joins the Armchair Expert to discuss her experience auditioning for Euphoria, how she got into modeling, and her relationships were with her maternal role models. Barbie and Dax talk about being defensive of their characters, what their feelings towards their dads are, and what kind of car she drives. Barbie explains how she is a perfectionist, what types of people she is attracted to, and how she has learned to advocate for herself.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
673dGZ3u7uTRbh5G08kEz2,2023-04-04,Flightless Bird: Movies,3600117,"In this week’s Flightless Bird, David Farrier sets out to understand how Americans interact with movies. Motivated by watching Nicole Kidman’s heartfelt introduction before every movie at the AMC theater chain, Farrier sets out to understand the other big chains like Regal. How are these chains enticing people in the door? He finds that AMC has the Stubs A-List, and Regal has Regal Unlimited. Then Farrier talks to Stacy Spikes, the founder and brains behind MoviePass - a subscription service he started, then was kicked out of, then bought back again. Stacy’s new venture is rumored to monitor where your eyes are looking to see if you’re watching ads or not, prompting Farrier to ask “What?!” David also wants to understand how the smaller indie chains are competing and ends up talking to Tim League who started the Alamo Drafthouse chain. He talks about movie showmanship and muses on the state of the industry right now. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
6tNF3xzrYMzizImM7GYoPd,2023-04-06,Paul Bloom Returns,6717805,"Paul Bloom (The Sweet Spot, Just Babies, Psych: The Story of the Human Mind) is a psychologist, professor, and author. Paul returns to the Armchair Expert to discuss how our most important force as humans is our capacity to reason, the reconstructive nature of memory, and how to decide which studies we should believe in. Paul and Dax talk about the natural asymmetry between elation and agony, repressed memories, and how much chance events shape us. Paul explains his thoughts on right brain vs left brain, the gendered differences of jealousy, and how to answer the question of nature or nurture.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
5db7h7VgSWhxfTa41IceE5,2023-04-07,Armchair Anonymous: Cremation Disaster,2234409,"Dax and Monica talk to Armcherries! In today's episode, Armcherries tell us about a cremation disaster. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
40OCJ9Oh1wuuclLwLixCZy,2023-04-10,Matthew McConaughey Returns,6198752,"Matthew McConaughey (Dallas Buyer’s Club, Interstellar, True Detective) is a Golden Globe & Academy Award-Winning actor, author, and producer. Matthew returns to the Armchair Expert to discuss how he decides to slow down or speed up in life, how he wants to address conflicts people are struggling with, and how he approaches the aging process. Matthew and Dax talk about the differences in their alcohol tolerances, how taking a break from acting changed their perspectives, and how they deal with feelings of imposter syndrome. Matthew explains what he is jealous of, how he’s become so self-aware, and what he thinks of the impersonations people do of him.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
52UwB9CI6xotkkZtvCLQ91,2023-04-11,Flightless Bird: Eggs,3025920,"In this week's Flightless Bird, David Farrier sets out to understand why Americans put their eggs in the fridge. Why the fridge, when the rest of the planet puts them in the pantry? David learns that each year, each American eats an average of 277 eggs and that America has enough chickens to provide each American with at least an egg a day. David then discovers a plethora of organizations exist around the humble egg, from the International Egg Commission to the American Egg Board. After learning America also washes all their eggs, Farrier wonders if the two are linked. But no egg organization seems to have the answers Farrier needs - including the USDA and the FDA! Eventually, Farrier finds a comrade in an egg expert at Purdue University, Darrin Karcher. Does Darrin have the answers Farrier needs? Sort of.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
4xlDxKfriDwoMnjAOEMRg7,2023-04-13,Rick Rubin (record producer),8790648,"Rick Rubin (The Creative Act: A Way of Being, American Recordings) is an 8x Grammy Award-winning music producer, record executive, and author. Rick joins the Armchair Expert to discuss his creative process for producing music, why he is interested in many different genres of music, and how important it is to be true to yourself. Rick and Dax talk about their relationships with spirituality, what happens when artists have that magic moment in the recording studio, and how important it is to pay attention to your signals. Rick explains how discipline can bring you more freedom, how the beginner’s mind allows for innovation through ignorance, and the importance of embracing creativity in a creative world. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
1adrtTxflDQvrlkKyygqy4,2023-04-14,Armchair Anonymous: Craigslist Debacle,2554383,"Dax and Monica talk to Armcherries! In today's episode, Armcherries tell us about a craigslist debacle. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
48eH0Rsq7bgYgeU7XfQTUU,2023-04-17,Jake Gyllenhaal,8541466,"Jake Gyllenhaal (Guy Ritchie's The Covenant, Brokeback Mountain, Donnie Darko) is an actor. Jake joins the Armchair Expert to discuss what it was like to grow up in the celebrity world, how close he has always been with his family, and what instigated him to act so young. Jake and Dax discuss where his work ethic came from, how much he’s always loved performing, and how authentically he felt playing the role of Donnie Darko. Jake talks about the impact of Brokeback Mountain, Guy Ritchie’s BBQ, and the remake of Roadhouse. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
0ynRHaibtUChJWzWSTvmKg,2023-04-18,Flightless Bird: Gladesmen,3448215,"In this week’s Flightless Bird, David Farrier sets out to Florida’s south, deep into the Everglades, in search of the men who live in the glades: Gladesmen. Descending by airboat into the wet marshlands, David discovers he’s on a giant river 100 miles long and 60 miles wide. Surrounded by alligators, bugs, birds and fish, his guide Steve - a third-generation gladesman - takes David to a “camp” - the place where gladesmen live. While there David discovers the legend of the skunk ape, Florida’s swampy version of sasquatch. From there he tries to find the truth about the skunk ape, talking to prominent skunk ape expert Dave Shealy. Is this monster legend, or is there a chance the 7-foot tall creature is the original gladesmen?  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
64IH8n7VQcPUQ8LYy1WSNx,2023-04-20,Nita Farahany (on neurotechnology and the law),7136835,"Nita Farahany (The Battle For Your Brain) is an author, professor, and scholar. Nita joins the Armchair Expert to discuss the effects of implementing brain wave monitoring, what body politics are, and how AI is currently being used to predict human behavior. Nita and Dax talk about the fears they have surrounding neurotechnology, whether transferring a person’s consciousness will be possible some day, and how fast surveillance is normalized. Nita explains why the definition of death is being debated, how privacy practices often don’t align with privacy preferences, and what cognitive rights laws could look like in the future.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
